Wijk,Gem HR 1,rrData 1,Gem HR 2,rrData 2,Bloeddruk (Bovendruk) 1,Bloeddruk (Bovendruk) 2,Cholesterol 1,Cholesterol 2,Non-HDL 1,Non-HDL 2,Bloedsuiker 1,Bloedsuiker 2,BMI 1,BMI 2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Bijlmer-Oost,72.4,835,76.5,1906,<120,140-180,<5,>8,<3.8,<3.8,>11.1,<7.8,<18.5,18.5-25
,72.200005,835,76.5,992,,,,,,,,,,
,72.1,835,76.5,1828,,,,,,,,,,
,71.8,843,76.5,929,,,,,,,,,,
,71.8,835,76.5,1757,,,,,,,,,,
,72.200005,820,75.8,875,,,,,,,,,,
,72.700005,812,75.8,4578,,,,,,,,,,
,73.5,796,73.6,875,,,,,,,,,,
,73.8,804,73.200005,1734,,,,,,,,,,
,73.8,812,73.200005,3640,,,,,,,,,,
,73.8,812,73.200005,3523,,,,,,,,,,
,73.200005,835,71.8,875,,,,,,,,,,
,73,828,71.6,1703,,,,,,,,,,
,72.700005,835,70.200005,898,,,,,,,,,,
,72.6,828,69.4,890,,,,,,,,,,
,73,812,68.3,914,,,,,,,,,,
,74.1,781,68.200005,1734,,,,,,,,,,
,74.9,781,68.5,867,,,,,,,,,,
,76,765,68.9,859,,,,,,,,,,
,76.200005,781,69,867,,,,,,,,,,
,75.700005,804,69.5,851,,,,,,,,,,
,74.9,820,70.6,820,,,,,,,,,,
,74.200005,828,71.6,812,,,,,,,,,,
,73.3,843,72.1,820,,,,,,,,,,
,73.3,820,72,835,,,,,,,,,,
,73.5,812,71.5,851,,,,,,,,,,
,75.200005,757,71.4,843,,,,,,,,,,
,76.6,750,72.8,789,,,,,,,,,,
,78.4,726,74.5,765,,,,,,,,,,
,79.700005,726,75.200005,781,,,,,,,,,,
,80.3,734,75,804,,,,,,,,,,
,80.200005,750,75.3,789,,,,,,,,,,
,79.700005,765,74.9,812,,,,,,,,,,
,79.1,773,74.6,812,,,,,,,,,,
,78.9,765,75,789,,,,,,,,,,
,77.8,796,74.700005,812,,,,,,,,,,
,76.8,804,74.700005,1609,,,,,,,,,,
,76.4,796,74.9,796,,,,,,,,,,
,77,765,74.4,820,,,,,,,,,,
,77.200005,773,73.200005,851,,,,,,,,,,
,77.1,781,71.6,882,,,,,,,,,,
,77,781,70.9,867,,,,,,,,,,
,76.9,781,69.700005,898,,,,,,,,,,
,76.4,796,68,937,,,,,,,,,,
,75.6,812,68,882,,,,,,,,,,
,74.700005,828,67.5,906,,,,,,,,,,
,73.9,835,66.8,921,,,,,,,,,,
,72.9,851,66.8,3656,,,,,,,,,,
,73.200005,812,66.3,921,,,,,,,,,,
,73.9,796,66.3,1804,,,,,,,,,,
,74.5,789,66.6,890,,,,,,,,,,
,74.8,796,66.6,2640,,,,,,,,,,
,74.5,812,66.6,2632,,,,,,,,,,
,74.3,812,67,882,,,,,,,,,,
,74.200005,812,67.3,882,,,,,,,,,,
,73.9,820,67.1,898,,,,,,,,,,
,73.9,812,67.1,2578,,,,,,,,,,
,74.4,796,67.700005,867,,,,,,,,,,
,74.9,789,67.700005,1718,,,,,,,,,,
,75.200005,789,67.6,890,,,,,,,,,,
,74.8,812,67.6,1859,,,,,,,,,,
,74.5,812,66.200005,953,,,,,,,,,,
,73.9,828,66.200005,3617,,,,,,,,,,
,73.9,812,66.200005,1742,,,,,,,,,,
,73.700005,820,67.3,859,,,,,,,,,,
,73.5,820,67.3,1687,,,,,,,,,,
,72.8,843,68.5,843,,,,,,,,,,
,72.3,843,68.9,859,,,,,,,,,,
,71.8,851,69.8,835,,,,,,,,,,
,72,828,69.6,867,,,,,,,,,,
,72,835,69.700005,859,,,,,,,,,,
,72.4,820,69.700005,1648,,,,,,,,,,
,72.4,828,70.4,835,,,,,,,,,,
,72.4,828,70.4,1632,,,,,,,,,,
,72.9,812,71,828,,,,,,,,,,
,73.4,804,71.700005,820,,,,,,,,,,
,73.6,812,70.8,875,,,,,,,,,,
,73.3,828,70.8,2523,,,,,,,,,,
,72.9,835,70.8,2539,,,,,,,,,,
,73.4,804,70.5,859,,,,,,,,,,
,73.8,804,70.700005,843,,,,,,,,,,
,73.8,812,70.700005,1789,,,,,,,,,,
,73.8,812,69.200005,914,,,,,,,,,,
,73.6,820,67.8,929,,,,,,,,,,
,74.3,789,67.1,914,,,,,,,,,,
,74.4,804,67.1,1757,,,,,,,,,,
,74.9,789,68.1,851,,,,,,,,,,
,75.5,781,68.1,2453,,,,,,,,,,
,76.9,750,70.1,804,,,,,,,,,,
,78.1,742,71.200005,812,,,,,,,,,,
,77.9,773,71.4,835,,,,,,,,,,
,77.3,789,70.700005,867,,,,,,,,,,
,76.5,804,70.9,843,,,,,,,,,,
,76.8,773,,,,,,,,,,,,
,76.8,781,,,,,,,,,,,,
,77,773,,,,,,,,,,,,
,77.200005,773,,,,,,,,,,,,
,78.3,742,,,,,,,,,,,,
,79.1,742,,,,,,,,,,,,
,79.9,734,,,,,,,,,,,,
,80.4,734,,,,,,,,,,,,
,80.3,750,,,,,,,,,,,,
,80.5,742,,,,,,,,,,,,
,80.1,757,,,,,,,,,,,,
,79.9,757,,,,,,,,,,,,
,79.200005,773,,,,,,,,,,,,
,78.700005,773,,,,,,,,,,,,
,78.9,757,,,,,,,,,,,,
,78,789,,,,,,,,,,,,
,77.200005,796,,,,,,,,,,,,
,76.4,804,,,,,,,,,,,,
,75.4,820,,,,,,,,,,,,
,75.4,796,,,,,,,,,,,,
,75.6,789,,,,,,,,,,,,
,75.700005,789,,,,,,,,,,,,
,75.4,804,,,,,,,,,,,,
,75.200005,804,,,,,,,,,,,,
,74.8,812,,,,,,,,,,,,
,74.1,828,,,,,,,,,,,,
,72.8,859,,,,,,,,,,,,
,72.1,851,,,,,,,,,,,,
,71.6,851,,,,,,,,,,,,
,71.5,843,,,,,,,,,,,,
,71.4,843,,,,,,,,,,,,
,71.3,843,,,,,,,,,,,,
,71.9,820,,,,,,,,,,,,
,71.9,835,,,,,,,,,,,,
,71.9,835,,,,,,,,,,,,
,71.9,835,,,,,,,,,,,,
,71.700005,843,,,,,,,,,,,,
,72.200005,820,,,,,,,,,,,,
,72.700005,812,,,,,,,,,,,,
,72.6,828,,,,,,,,,,,,
,73,812,,,,,,,,,,,,
,73.9,789,,,,,,,,,,,,
,74.4,796,,,,,,,,,,,,
,74,820,,,,,,,,,,,,
,74,812,,,,,,,,,,,,
,74.4,796,,,,,,,,,,,,
,74.5,804,,,,,,,,,,,,
,74.8,796,,,,,,,,,,,,
,75.200005,789,,,,,,,,,,,,
,75.4,789,,,,,,,,,,,,
,75.6,789,,,,,,,,,,,,
,75.700005,789,,,,,,,,,,,,
,75.8,789,,,,,,,,,,,,
,75.700005,796,,,,,,,,,,,,
,76,781,,,,,,,,,,,,
,76,789,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Gaasperdam,74.1,2144,73.5,824,120-140,<120,5-6.5,5-6.5,<3.8,<3.8,7.8-11,7.8-11,18.5-25,18.5-25
,74.1,4264,73.700005,808,,,,,,,,,,
,74.1,2224,73.4,824,,,,,,,,,,
,73.8,1096,73.700005,808,,,,,,,,,,
,73.6,1032,73.6,816,,,,,,,,,,
,73.5,1056,73.6,816,,,,,,,,,,
,73.5,4176,73.6,816,,,,,,,,,,
,73.5,7208,73.6,816,,,,,,,,,,
,73.4,1080,73.8,808,,,,,,,,,,
,73.3,1064,74,808,,,,,,,,,,
,73.3,1008,74.1,808,,,,,,,,,,
,73.3,2088,73.9,816,,,,,,,,,,
,73.3,3112,73.8,816,,,,,,,,,,
,73.3,4208,74,808,,,,,,,,,,
,73.3,3112,73.8,816,,,,,,,,,,
,73.3,1024,73.5,824,,,,,,,,,,
,73.3,1064,73.1,832,,,,,,,,,,
,73.3,2024,73,824,,,,,,,,,,
,73.3,960,72.9,824,,,,,,,,,,
,73.3,1040,72.9,824,,,,,,,,,,
,72.5,920,72.4,840,,,,,,,,,,
,70.3,920,71.5,864,,,,,,,,,,
,69.200005,992,70.9,864,,,,,,,,,,
,66.3,1008,70.4,864,,,,,,,,,,
,66.3,3064,70.3,856,,,,,,,,,,
,65.1,1048,70.5,848,,,,,,,,,,
,65.1,3080,70.4,856,,,,,,,,,,
,65.1,3128,70.3,856,,,,,,,,,,
,62.600002,1056,70.5,848,,,,,,,,,,
,60.600002,1072,70.8,840,,,,,,,,,,
,60.600002,4168,71.200005,832,,,,,,,,,,
,60.600002,2224,71.3,840,,,,,,,,,,
,60.600002,11072,72,816,,,,,,,,,,
,59.5,1056,72.200005,824,,,,,,,,,,
,59,1040,72.6,816,,,,,,,,,,
,58.9,1024,72.700005,824,,,,,,,,,,
,58.9,4664,72.700005,824,,,,,,,,,,
,58.7,1944,72.5,832,,,,,,,,,,
,60,952,72.4,832,,,,,,,,,,
,61.4,928,72.3,832,,,,,,,,,,
,61.4,1816,72.5,824,,,,,,,,,,
,63.100002,896,72.8,816,,,,,,,,,,
,63.600002,928,72.8,824,,,,,,,,,,
,63.9,928,72.6,832,,,,,,,,,,
,63.8,944,72.9,816,,,,,,,,,,
,63.600002,952,72.9,824,,,,,,,,,,
,63.9,928,73.1,816,,,,,,,,,,
,63,984,73.700005,800,,,,,,,,,,
,62.8,960,73.9,808,,,,,,,,,,
,63.9,904,73.6,824,,,,,,,,,,
,64.5,912,73.4,824,,,,,,,,,,
,64.4,936,73,832,,,,,,,,,,
,64.5,928,72.9,824,,,,,,,,,,
,66,864,72.9,824,,,,,,,,,,
,65.6,928,73.1,816,,,,,,,,,,
,65.8,904,73.200005,816,,,,,,,,,,
,65.8,912,73.1,824,,,,,,,,,,
,65.6,920,73,824,,,,,,,,,,
,65,944,72.9,824,,,,,,,,,,
,64.6,944,73.1,816,,,,,,,,,,
,64.6,1896,73,824,,,,,,,,,,
,63.2,1000,72.9,824,,,,,,,,,,
,63.100002,952,72.700005,832,,,,,,,,,,
,63.100002,952,72.700005,824,,,,,,,,,,
,62.2,1000,72.700005,824,,,,,,,,,,
,61.5,1000,72.700005,824,,,,,,,,,,
,61,1000,72.700005,824,,,,,,,,,,
,61,984,72.5,832,,,,,,,,,,
,60.3,1024,72.4,832,,,,,,,,,,
,60.100002,1008,72.5,824,,,,,,,,,,
,59.9,1008,73,808,,,,,,,,,,
,59.7,1016,73.8,792,,,,,,,,,,
,59.4,1024,75.1,768,,,,,,,,,,
,,,75.5,784,,,,,,,,,,
,,,75.3,800,,,,,,,,,,
,,,75.200005,800,,,,,,,,,,
,,,75.1,800,,,,,,,,,,
,,,74.6,816,,,,,,,,,,
,,,74.5,808,,,,,,,,,,
,,,74.200005,816,,,,,,,,,,
,,,74.4,800,,,,,,,,,,
,,,74.6,800,,,,,,,,,,
,,,75.200005,784,,,,,,,,,,
,,,75.6,784,,,,,,,,,,
,,,75.9,784,,,,,,,,,,
,,,75.6,800,,,,,,,,,,
,,,75,816,,,,,,,,,,
,,,75,800,,,,,,,,,,
,,,74.8,808,,,,,,,,,,
,,,74.6,808,,,,,,,,,,
,,,74.700005,800,,,,,,,,,,
,,,75.200005,784,,,,,,,,,,
,,,75.6,784,,,,,,,,,,
,,,76.1,776,,,,,,,,,,
,,,77.200005,752,,,,,,,,,,
,,,77.5,768,,,,,,,,,,
,,,78.200005,752,,,,,,,,,,
,,,78.200005,768,,,,,,,,,,
,,,78.200005,768,,,,,,,,,,
,,,78.200005,768,,,,,,,,,,
,,,78.200005,768,,,,,,,,,,
,,,78.200005,768,,,,,,,,,,
,,,77.700005,784,,,,,,,,,,
,,,77.1,792,,,,,,,,,,
,,,76.9,784,,,,,,,,,,
,,,76.6,792,,,,,,,,,,
,,,76.6,784,,,,,,,,,,
,,,76.4,792,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.200005,792,,,,,,,,,,
,,,76.1,792,,,,,,,,,,
,,,76.200005,784,,,,,,,,,,
,,,76.5,776,,,,,,,,,,
,,,76.3,792,,,,,,,,,,
,,,76.1,792,,,,,,,,,,
,,,76,792,,,,,,,,,,
,,,75.700005,800,,,,,,,,,,
,,,75.5,800,,,,,,,,,,
,,,75.6,792,,,,,,,,,,
,,,75.4,800,,,,,,,,,,
,,,75.1,808,,,,,,,,,,
,,,74.9,808,,,,,,,,,,
,,,74.5,816,,,,,,,,,,
,,,74.200005,816,,,,,,,,,,
,,,74.200005,808,,,,,,,,,,
,,,74.4,800,,,,,,,,,,
,,,74.8,792,,,,,,,,,,
,,,75.3,784,,,,,,,,,,
,,,75.200005,800,,,,,,,,,,
,,,75.4,792,,,,,,,,,,
,,,75.700005,784,,,,,,,,,,
,,,75.9,784,,,,,,,,,,
,,,76.3,776,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.200005,792,,,,,,,,,,
,,,76.1,792,,,,,,,,,,
,,,76.200005,784,,,,,,,,,,
,,,76.3,784,,,,,,,,,,
,,,75.9,800,,,,,,,,,,
,,,75.4,808,,,,,,,,,,
,,,75.3,800,,,,,,,,,,
,,,75.700005,784,,,,,,,,,,
,,,76.200005,776,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Weesp, Driemond",85.5,1096,60.2,792,120-140,<120,6.5-8,6.5-8,>3.8,>3.8,<7.8,7.8-11,18.5-25,25-30
,85.6,968,60.2,776,,,,,,,,,,
,85.700005,1176,60.2,792,,,,,,,,,,
,85.700005,1040,60.2,792,,,,,,,,,,
,85.700005,1168,60.2,736,,,,,,,,,,
,85.700005,1168,60.2,800,,,,,,,,,,
,85.700005,1032,60.2,800,,,,,,,,,,
,85.700005,1080,60.2,776,,,,,,,,,,
,85.700005,1040,60.2,1576,,,,,,,,,,
,85.700005,984,60.2,784,,,,,,,,,,
,85.700005,1120,60.2,768,,,,,,,,,,
,85.700005,1160,60.2,1584,,,,,,,,,,
,85.700005,1080,61.5,808,,,,,,,,,,
,82.6,1168,63.5,784,,,,,,,,,,
,78.3,1160,65.5,792,,,,,,,,,,
,74.5,1024,68.4,800,,,,,,,,,,
,70.700005,1112,70.6,792,,,,,,,,,,
,66.4,1064,72.4,784,,,,,,,,,,
,64.6,992,73.4,792,,,,,,,,,,
,61.7,1088,73.9,800,,,,,,,,,,
,60.100002,1064,74.9,776,,,,,,,,,,
,58.100002,1120,75.1,1568,,,,,,,,,,
,55.8,1192,75.5,784,,,,,,,,,,
,55,1128,75.6,792,,,,,,,,,,
,54.8,1104,77.1,744,,,,,,,,,,
,54.4,1120,78.700005,728,,,,,,,,,,
,55.3,1048,80.1,720,,,,,,,,,,
,56,1040,80.5,736,,,,,,,,,,
,55.5,1104,79.8,768,,,,,,,,,,
,55.3,1096,78.8,784,,,,,,,,,,
,56.4,1016,79.6,736,,,,,,,,,,
,55.4,1128,78.700005,784,,,,,,,,,,
,54.600002,1136,77.6,800,,,,,,,,,,
,55.4,1048,77.3,784,,,,,,,,,,
,55.4,704,77.5,768,,,,,,,,,,
,55.4,400,76.5,808,,,,,,,,,,
,55.2,1096,77,768,,,,,,,,,,
,56.5,1008,77.3,768,,,,,,,,,,
,56.100002,1088,77.3,776,,,,,,,,,,
,56.7,1032,77.3,776,,,,,,,,,,
,56.100002,1096,77.5,768,,,,,,,,,,
,55.2,1128,77.5,1608,,,,,,,,,,
,56.2,1024,78.200005,752,,,,,,,,,,
,55.7,1096,77,808,,,,,,,,,,
,55.4,1096,75.9,816,,,,,,,,,,
,57.4,968,75.6,800,,,,,,,,,,
,57.600002,1032,75.6,1616,,,,,,,,,,
,57.100002,1072,74.8,824,,,,,,,,,,
,57.3,1040,75.1,792,,,,,,,,,,
,57.8,1016,74.6,816,,,,,,,,,,
,56.7,1112,74.1,824,,,,,,,,,,
,57,1040,73.3,840,,,,,,,,,,
,57.100002,1048,74.5,776,,,,,,,,,,
,57,1056,73.8,832,,,,,,,,,,
,58.7,960,74,808,,,,,,,,,,
,58.7,664,74.3,800,,,,,,,,,,
,58.7,360,75.700005,760,,,,,,,,,,
,58,1064,75.5,800,,,,,,,,,,
,58.3,1016,75.6,792,,,,,,,,,,
,57.7,1064,75,816,,,,,,,,,,
,57.100002,1080,75.700005,776,,,,,,,,,,
,57.8,1008,75,816,,,,,,,,,,
,58.600002,992,74.8,808,,,,,,,,,,
,57.9,1064,74.9,800,,,,,,,,,,
,58.7,992,74.700005,808,,,,,,,,,,
,59.5,976,75.700005,768,,,,,,,,,,
,58.4,1072,75.3,808,,,,,,,,,,
,58.5,1024,75,808,,,,,,,,,,
,57.600002,1080,75.5,784,,,,,,,,,,
,56.4,1120,76.3,768,,,,,,,,,,
,55.9,1096,75.9,800,,,,,,,,,,
,56.600002,1032,75.6,800,,,,,,,,,,
,56,1096,75.4,800,,,,,,,,,,
,56.100002,1064,75.5,792,,,,,,,,,,
,56.5,1048,75.1,808,,,,,,,,,,
,56,1096,74.6,816,,,,,,,,,,
,55.7,1088,75,792,,,,,,,,,,
,55.7,1080,74.8,808,,,,,,,,,,
,55.5,1088,75.1,792,,,,,,,,,,
,56.7,1008,75.8,776,,,,,,,,,,
,56.600002,1064,77,752,,,,,,,,,,
,57.4,1016,77.8,752,,,,,,,,,,
,57,1072,78.6,744,,,,,,,,,,
,57.2,1040,79.700005,728,,,,,,,,,,
,58.2,992,80,744,,,,,,,,,,
,58.7,1000,80.200005,744,,,,,,,,,,
,59.3,912,79.6,768,,,,,,,,,,
,59.8,984,79.1,768,,,,,,,,,,
,59.9,1000,79.6,744,,,,,,,,,,
,60.8,952,79.9,744,,,,,,,,,,
,59.600002,1056,79.6,760,,,,,,,,,,
,58.4,1080,79.9,744,,,,,,,,,,
,58.7,1008,79.4,768,,,,,,,,,,
,57.9,1072,78.5,784,,,,,,,,,,
,57.100002,1088,79.4,736,,,,,,,,,,
,57.7,1016,78.8,776,,,,,,,,,,
,58.100002,1016,78.3,776,,,,,,,,,,
,58,1040,79,744,,,,,,,,,,
,59.7,944,79,760,,,,,,,,,,
,59.5,1016,79,760,,,,,,,,,,
,58.100002,1096,79.200005,752,,,,,,,,,,
,57.2,1088,79.9,736,,,,,,,,,,
,57.2,1048,79.4,768,,,,,,,,,,
,56.4,1096,78.8,776,,,,,,,,,,
,56.8,1040,78.1,784,,,,,,,,,,
,57.5,928,77.9,776,,,,,,,,,,
,58.3,1000,77,800,,,,,,,,,,
,58.7,1008,76.4,800,,,,,,,,,,
,60.8,912,77.200005,760,,,,,,,,,,
,59.9,1040,76.5,800,,,,,,,,,,
,59.100002,1048,76,800,,,,,,,,,,
,60.600002,936,75.5,808,,,,,,,,,,
,59.600002,1048,75.8,784,,,,,,,,,,
,58.8,1056,76,784,,,,,,,,,,
,60.4,936,75.9,792,,,,,,,,,,
,59.9,1024,75.6,800,,,,,,,,,,
,,,76.4,768,,,,,,,,,,
,,,76,800,,,,,,,,,,
,,,75.700005,800,,,,,,,,,,
,,,75.3,808,,,,,,,,,,
,,,75,808,,,,,,,,,,
,,,76.200005,760,,,,,,,,,,
,,,77.5,744,,,,,,,,,,
,,,78.700005,736,,,,,,,,,,
,,,78.8,760,,,,,,,,,,
,,,78.8,760,,,,,,,,,,
,,,77.9,792,,,,,,,,,,
,,,76.8,808,,,,,,,,,,
,,,76.5,792,,,,,,,,,,
,,,76.5,784,,,,,,,,,,
,,,76.3,792,,,,,,,,,,
,,,76.4,784,,,,,,,,,,
,,,76.700005,776,,,,,,,,,,
,,,77.1,768,,,,,,,,,,
,,,77.200005,776,,,,,,,,,,
,,,77.5,768,,,,,,,,,,
,,,77.700005,768,,,,,,,,,,
,,,77.6,776,,,,,,,,,,
,,,77.5,776,,,,,,,,,,
,,,77.700005,768,,,,,,,,,,
,,,78.1,760,,,,,,,,,,
,,,78.1,768,,,,,,,,,,
,,,78.1,768,,,,,,,,,,
,,,79.700005,720,,,,,,,,,,
,,,79,776,,,,,,,,,,
,,,79.5,744,,,,,,,,,,
,,,78.4,792,,,,,,,,,,
